id,carry_big_objects_tables_chairs_etc__in_the_direction_of_the_arrow,carry_big_objects_tables_chairs_etc__in_the_direction_of_the_arrow:variance,carry_big_objects_tables_chairs_etc_within_the_circle,carry_big_objects_tables_chairs_etc_within_the_circle:variance,carry_cold_food_in_the_direction_of_the_arrow,carry_cold_food_in_the_direction_of_the_arrow:variance,carry_cold_food_within_the_circle,carry_cold_food_within_the_circle:variance,carry_drinks_in_the_direction_of_the_arrow,carry_drinks_in_the_direction_of_the_arrow:variance,carry_drinks_within_the_circle,carry_drinks_within_the_circle:variance,carry_small_objects_plates_toys_etc__in_the_direction_of_the_arrow,carry_small_objects_plates_toys_etc__in_the_direction_of_the_arrow:variance,carry_small_objects_plates_toys_etc_within_the_circle,carry_small_objects_plates_toys_etc_within_the_circle:variance,carry_warm_food_in_the_direction_of_the_arrow,carry_warm_food_in_the_direction_of_the_arrow:variance,carry_warm_food_within_the_circle,carry_warm_food_within_the_circle:variance,cleaning_picking_up_stuff_within_the_circle,cleaning_picking_up_stuff_within_the_circle:variance,mopping_the_floor_in_the_direction_of_the_arrow,mopping_the_floor_in_the_direction_of_the_arrow:variance,mopping_the_floor_within_the_circle,mopping_the_floor_within_the_circle:variance,starting_conversation_in_the_direction_of_the_arrow,starting_conversation_in_the_direction_of_the_arrow:variance,vacuum_cleaning_in_the_direction_of_the_arrow,vacuum_cleaning_in_the_direction_of_the_arrow:variance,vacuum_cleaning_within_the_circle,vacuum_cleaning_within_the_circle:variance,2nd_closest_human_facing_robot,3d_closest_human_facing_robot,closest_human_facing_robot,direction_from_closest_human_to_robot,direction_to_2nd_closest_human,direction_to_3rd_closest_human,direction_to_closest_human,distance_to_2nd_closest_human,distance_to_3rd_closest_human,distance_to_closest_animal,distance_to_closest_child,distance_to_closest_human,distance_to_group,file_path,group_radius,image_url,music_playing,number_of_agents_in_scene,number_of_animals,number_of_children,number_of_people,number_of_people_in_group,number_of_people_sittinglaying_in_sofa,posrot1,posrot10,posrot11,posrot2,posrot3,posrot4,posrot5,posrot6,posrot7,posrot8,posrot9,posrotpepper,robot_facing_2nd_closest_human,robot_facing_3rd_closest_human,robot_facing_closest_human,robot_facing_group,robot_within_group,robot_work_radius,stamp,using_arrow,using_circle
2648829234,3.0,1.8969999999999998,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,3.0,1.8969999999999998,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,3.0,1.8969999999999998,0.0,0.0,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,2.93,1.8430000000000002,3.4,1.744,0.0,0.0,0,0,0,1000.0,1000.0,1000.0,1000.0,50.0,50.0,50.0,50.0,50.0,50.0,data/screenshots/212_0_1_0_0_50_50_1_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/212_0_1_0_0_50_50_1_0_0_50_50_50_1000_1000_1000_1000_0_0_0_0_0_0_0_50_0_0_1.png,1,1,0,0,0,0,0,_,_,_,_,_,_,_,_,_,_,_,"(-4.4, -0.9, -3.8) (0.0, 0.9, 0.0, 0.5)",0,0,0,0,1,0.0,212,1,0
2648829235,0.0,0.0,2.67,1.66,0.0,0.0,2.8,1.6,0.0,0.0,2.87,1.6680000000000001,0.0,0.0,2.6,1.625,0.0,0.0,2.53,1.5859999999999999,2.33,1.535,0.0,0.0,2.33,1.535,0.0,0.0,0.0,0.0,2.4,1.625,0,0,0,239.6115,358.5289,356.9237,296.2033,2.076898,4.690815,50.0,50.0,1.570402,50.0,data/screenshots/213_1_0_3_0_50_50_1_0_2.606797_1.570402_2.076898_4.690815_296.2033_358.5289_356.9237_239.6115_0_1_1_0_0_0_0_50_0_2_4.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/213_1_0_3_0_50_50_1_0_2.606797_1.570402_2.076898_4.690815_296.2033_358.5289_356.9237_239.6115_0_1_1_0_0_0_0_50_0_2_4.png,1,4,0,0,3,0,2,"(-3.0, -0.9, -3.5) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,_,_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-7.0, -0.9, -0.9) (0.0, 0.9, 0.0, 0.5)",1,1,0,0,1,2.6067970000000003,213,0,1
2648829236,3.0,1.713,0.0,0.0,3.0,1.633,0.0,0.0,3.07,1.692,0.0,0.0,3.0,1.633,0.0,0.0,3.07,1.692,0.0,0.0,0.0,0.0,2.93,1.652,0.0,0.0,2.93,1.652,3.0,1.713,0.0,0.0,1,0,1,35.39795,346.0597,293.7205,229.1813,2.171871,4.189106,50.0,50.0,1.51264,50.0,data/screenshots/214_0_1_3_0_50_50_1_0_0_1.51264_2.171871_4.189106_229.1813_346.0597_293.7205_35.39795_0_1_0_1_1_0_0_50_0_0_4.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/214_0_1_3_0_50_50_1_0_0_1.51264_2.171871_4.189106_229.1813_346.0597_293.7205_35.39795_0_1_0_1_1_0_0_50_0_0_4.png,0,4,0,0,3,0,0,"(-7.7, -0.9, -0.9) (0.0, 0.9, 0.0, 0.4)",_,_,"(-4.0, -0.9, -0.2) (0.0, 0.8, 0.0, -0.7)","(-5.5, -0.9, -3.2) (0.0, 0.8, 0.0, -0.6)",_,_,_,_,_,_,"(-7.5, -0.9, -2.4) (0.0, 0.9, 0.0, 0.5)",1,0,0,0,1,0.0,214,1,0
2648829237,3.0,1.673,0.0,0.0,3.07,1.7309999999999999,0.0,0.0,3.07,1.7309999999999999,0.0,0.0,3.0,1.673,0.0,0.0,3.0,1.713,0.0,0.0,0.0,0.0,3.07,1.7309999999999999,0.0,0.0,2.87,1.6680000000000001,3.07,1.7309999999999999,0.0,0.0,0,0,0,248.7358,176.6665,187.1397,229.4732,3.5740230000000004,4.128891,50.0,50.0,2.002332,4.040559,data/screenshots/215_0_1_4_3_0.5162592_4.040559_0_0_0_2.002332_3.574023_4.128891_229.4732_176.6665_187.1397_248.7358_0_0_0_0_0_0_0_50_0_0_5.png,0.5162592,https://acsdissertation.s3-eu-west-1.amazonaws.com/215_0_1_4_3_0.5162592_4.040559_0_0_0_2.002332_3.574023_4.128891_229.4732_176.6665_187.1397_248.7358_0_0_0_0_0_0_0_50_0_0_5.png,1,5,0,0,4,3,0,"(-5.5, -0.9, -3.5) (0.0, 1.0, 0.0, 0.0)",_,_,"(-5.1, -0.9, -4.3) (0.0, -0.5, 0.0, 0.9)","(-5.9, -0.9, -4.3) (0.0, 0.5, 0.0, 0.9)","(-8.0, -0.9, -2.1) (0.0, 0.9, 0.0, 0.4)",_,_,_,_,_,"(-7.1, -0.9, -0.3) (0.0, 0.2, 0.0, -1.0)",0,0,0,0,0,0.0,215,1,0
2648829238,2.73,1.879,0.0,0.0,2.2,1.72,0.0,0.0,2.47,1.821,0.0,0.0,2.47,1.821,0.0,0.0,2.2,1.72,0.0,0.0,0.0,0.0,2.13,1.6280000000000001,0.0,0.0,2.87,1.784,2.13,1.6280000000000001,0.0,0.0,1,1,1,0.0,127.0,247.0,7.0,0.8632483,0.8632485000000001,50.0,50.0,0.8632483,0.0,data/screenshots/216_0_1_0_3_0.8632484_0_1_1_0_0.8632483_0.8632483_0.8632485_7_127_247_0_1_0_0_1_1_1_0_50_0_0_4.png,0.8632484,https://acsdissertation.s3-eu-west-1.amazonaws.com/216_0_1_0_3_0.8632484_0_1_1_0_0.8632483_0.8632483_0.8632485_7_127_247_0_1_0_0_1_1_1_0_50_0_0_4.png,0,4,0,0,0,3,0,"(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0)",_,_,"(-4.8, -0.9, -4.4) (0.0, -0.5, 0.0, 0.9)","(-6.2, -0.9, -4.4) (0.0, 0.5, 0.0, 0.9)",_,_,_,_,_,_,"(-5.5, -0.9, -4.0) (0.0, 0.1, 0.0, -1.0)",0,0,1,1,1,0.0,216,1,0
2648829239,2.4,1.625,0.0,0.0,2.33,1.4909999999999999,0.0,0.0,2.33,1.4909999999999999,0.0,0.0,2.27,1.482,0.0,0.0,2.33,1.4909999999999999,0.0,0.0,0.0,0.0,2.47,1.6280000000000001,0.0,0.0,2.33,1.535,2.47,1.6280000000000001,0.0,0.0,0,0,0,188.5494,32.76059,11.15344,27.549409999999998,2.793441,3.09815,2.620486,50.0,0.8744774,50.0,data/screenshots/217_0_1_4_0_50_50_1_0_0_0.8744774_2.793441_3.09815_27.54941_32.76059_11.15344_188.5494_1_1_1_0_0_0_0_50_1_0_6.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/217_0_1_4_0_50_50_1_0_0_0.8744774_2.793441_3.09815_27.54941_32.76059_11.15344_188.5494_1_1_1_0_0_0_0_50_1_0_6.png,0,6,1,0,4,0,0,"(-5.9, -0.9, -3.1) (0.0, 1.0, 0.0, 0.3)",_,"(-4.3, -0.9, -0.9) (0.0, 1.0, 0.0, -0.3)","(-8.5, -0.9, -2.1) (0.0, 0.6, 0.0, -0.8)","(-4.0, -0.9, -3.2) (0.0, 0.8, 0.0, -0.6)","(-6.0, -0.9, -4.2) (0.0, 0.7, 0.0, -0.7)",_,_,_,_,_,"(-3.1, -0.9, -3.2) (0.0, -0.9, 0.0, 0.5)",1,1,1,0,1,0.0,217,1,0
2648829240,0.0,0.0,2.47,1.6280000000000001,0.0,0.0,2.53,1.5859999999999999,0.0,0.0,2.6,1.665,0.0,0.0,2.53,1.5859999999999999,0.0,0.0,2.47,1.6280000000000001,2.2,1.376,0.0,0.0,2.13,1.4080000000000001,0.0,0.0,0.0,0.0,2.4,1.541,0,0,0,189.8448,220.2068,258.5822,53.90303,1.299442,2.193759,50.0,0.6770257,0.6770257,4.619498,data/screenshots/218_1_0_8_4_0.5409702_4.619498_0_0_1.692014_0.6770257_1.299442_2.193759_53.90303_220.2068_258.5822_189.8448_0_0_0_0_0_0_2_0.6770257_0_0_9.png,0.5409702,https://acsdissertation.s3-eu-west-1.amazonaws.com/218_1_0_8_4_0.5409702_4.619498_0_0_1.692014_0.6770257_1.299442_2.193759_53.90303_220.2068_258.5822_189.8448_0_0_0_0_0_0_2_0.6770257_0_0_9.png,0,9,0,2,8,4,0,"(-7.5, -0.9, -1.0) (0.0, 1.0, 0.0, 0.0)","(-2.9, -0.9, -2.4) (0.0, 0.9, 0.0, 0.4)",_,"(-7.0, -0.9, -1.5) (0.0, -0.7, 0.0, 0.7)","(-7.5, -0.9, -2.0) (0.0, 0.0, 0.0, 1.0)","(-8.0, -0.9, -1.5) (0.0, 0.7, 0.0, 0.7)","(-4.0, -0.9, -1.1) (0.0, 0.8, 0.0, -0.6)","(-4.1, -0.9, -3.1) (0.0, 1.0, 0.0, 0.1)",_,_,"(-3.9, -0.9, -5.0) (0.0, 1.0, 0.0, 0.1)","(-3.9, -0.9, -4.3) (0.0, -0.9, 0.0, -0.4)",0,0,0,0,0,1.692014,218,0,1
2648829241,2.07,1.526,0.0,0.0,1.8,1.222,0.0,0.0,1.87,1.36,0.0,0.0,1.73,1.181,0.0,0.0,1.87,1.36,0.0,0.0,0.0,0.0,1.73,1.181,0.0,0.0,2.33,1.66,1.8,1.327,0.0,0.0,1,0,0,127.3668,9.909237,352.5074,350.5813,2.369255,3.126744,50.0,50.0,2.340815,2.7169790000000003,data/screenshots/219_0_1_1_4_0.5594439_2.716979_0_1_0_2.340815_2.369255_3.126744_350.5813_9.909237_352.5074_127.3668_1_1_1_0_1_0_0_50_0_0_5.png,0.5594439,https://acsdissertation.s3-eu-west-1.amazonaws.com/219_0_1_1_4_0.5594439_2.716979_0_1_0_2.340815_2.369255_3.126744_350.5813_9.909237_352.5074_127.3668_1_1_1_0_1_0_0_50_0_0_5.png,0,5,0,0,1,4,0,"(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0)",_,_,"(-3.4, -0.9, -2.5) (0.0, -0.7, 0.0, 0.7)","(-4.0, -0.9, -3.1) (0.0, 0.0, 0.0, 1.0)","(-4.6, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)",_,_,_,_,_,"(-6.0, -0.9, -4.4) (0.0, 0.4, 0.0, 0.9)",1,1,1,1,0,0.0,219,1,0
2648829242,3.2,1.72,0.0,0.0,2.87,1.6280000000000001,0.0,0.0,2.93,1.652,0.0,0.0,2.47,1.5859999999999999,0.0,0.0,2.6,1.5830000000000002,0.0,0.0,0.0,0.0,2.33,1.535,0.0,0.0,2.73,1.7690000000000001,2.33,1.535,0.0,0.0,0,0,0,207.4392,292.99,34.01337,9.004944,1.8217720000000002,3.284412,50.0,1.8217720000000002,1.620666,3.897311,data/screenshots/220_0_1_5_4_0.5103571_3.897311_0_1_0_1.620666_1.821772_3.284412_9.004944_292.99_34.01337_207.4392_1_0_1_0_0_0_2_1.821772_0_2_9.png,0.5103571,https://acsdissertation.s3-eu-west-1.amazonaws.com/220_0_1_5_4_0.5103571_3.897311_0_1_0_1.620666_1.821772_3.284412_9.004944_292.99_34.01337_207.4392_1_0_1_0_0_0_2_1.821772_0_2_9.png,1,9,0,2,5,4,2,"(-7.5, -0.9, -1.0) (0.0, 1.0, 0.0, 0.0)","(-5.1, -0.9, -4.2) (0.0, 1.0, 0.0, -0.1)",_,"(-7.0, -0.9, -1.5) (0.0, -0.7, 0.0, 0.7)","(-7.5, -0.9, -2.0) (0.0, 0.0, 0.0, 1.0)","(-8.0, -0.9, -1.5) (0.0, 0.7, 0.0, 0.7)",_,_,"(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)","(-8.5, -0.9, -1.2) (0.0, 0.6, 0.0, -0.8)","(-3.9, -0.9, -2.9) (0.0, -0.6, 0.0, 0.8)",0,1,1,1,0,0.0,220,1,0
2648829243,0.0,0.0,2.4,1.665,0.0,0.0,2.2,1.47,0.0,0.0,2.47,1.6680000000000001,0.0,0.0,2.07,1.436,0.0,0.0,2.2,1.558,2.27,1.482,0.0,0.0,2.27,1.482,0.0,0.0,0.0,0.0,2.33,1.578,1,0,1,350.8575,222.0484,246.5429,289.4034,1.176834,1.407429,50.0,50.0,0.6872425,50.0,data/screenshots/221_1_0_4_0_50_50_0_0_1.530021_0.6872425_1.176834_1.407429_289.4034_222.0484_246.5429_350.8575_0_0_0_1_1_0_0_50_0_0_5.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/221_1_0_4_0_50_50_0_0_1.530021_0.6872425_1.176834_1.407429_289.4034_222.0484_246.5429_350.8575_0_0_0_1_1_0_0_50_0_0_5.png,0,5,0,0,4,0,0,"(-5.9, -0.9, -3.8) (0.0, 0.5, 0.0, 0.9)",_,_,"(-5.0, -0.9, -4.4) (0.0, 0.5, 0.0, -0.9)","(-5.5, -0.9, -4.7) (0.0, 1.0, 0.0, 0.0)","(-6.5, -0.9, -4.6) (0.0, 0.2, 0.0, -1.0)",_,_,_,_,_,"(-5.4, -0.9, -3.3) (-0.1, -0.5, 0.0, 0.9)",0,0,0,0,0,1.5300209999999999,221,0,1
2648829244,0.0,0.0,3.0,1.8259999999999998,0.0,0.0,2.93,1.8430000000000002,0.0,0.0,2.87,1.893,0.0,0.0,2.93,1.879,0.0,0.0,2.87,1.893,2.87,1.893,0.0,0.0,2.87,1.893,0.0,0.0,0.0,0.0,3.07,1.8430000000000002,0,0,0,152.4902,1000.0,1000.0,284.493,50.0,50.0,50.0,50.0,3.6798269999999995,50.0,data/screenshots/222_1_0_1_0_50_50_0_0_1.631047_3.679827_50_50_284.493_1000_1000_152.4902_0_0_0_0_0_0_0_50_0_0_2.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/222_1_0_1_0_50_50_0_0_1.631047_3.679827_50_50_284.493_1000_1000_152.4902_0_0_0_0_0_0_0_50_0_0_2.png,0,2,0,0,1,0,0,"(-4.4, -0.9, -1.9) (0.0, 0.9, 0.0, 0.4)",_,_,_,_,_,_,_,_,_,_,"(-7.8, -0.9, -0.6) (0.0, 1.0, 0.0, -0.1)",0,0,0,0,0,1.631047,222,0,1
2648829245,1.87,1.31,0.0,0.0,2.07,1.389,0.0,0.0,2.2,1.558,0.0,0.0,2.07,1.436,0.0,0.0,2.0,1.3659999999999999,0.0,0.0,0.0,0.0,1.87,1.31,0.0,0.0,2.73,1.806,1.87,1.31,0.0,0.0,1,1,1,0.0,79.0,169.0,349.0,0.6047323,0.6047323,3.169186,50.0,0.6047323,0.0,data/screenshots/223_0_1_5_4_0.6047323_0_1_1_0_0.6047323_0.6047323_0.6047323_349_79_169_0_1_0_0_1_1_1_0_50_1_0_7.png,0.6047323,https://acsdissertation.s3-eu-west-1.amazonaws.com/223_0_1_5_4_0.6047323_0_1_1_0_0.6047323_0.6047323_0.6047323_349_79_169_0_1_0_0_1_1_1_0_50_1_0_7.png,0,7,1,0,5,4,0,"(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0)",_,"(-7.2, -0.9, -2.4) (0.0, 1.0, 0.0, 0.1)","(-3.4, -0.9, -2.5) (0.0, -0.7, 0.0, 0.7)","(-4.0, -0.9, -3.1) (0.0, 0.0, 0.0, 1.0)","(-4.6, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)","(-7.9, -0.9, -2.5) (0.0, 0.8, 0.0, 0.6)",_,_,_,_,"(-4.0, -0.9, -2.5) (0.0, 0.1, 0.0, 1.0)",0,0,1,1,1,0.0,223,1,0
2648829246,0.0,0.0,2.6,1.625,0.0,0.0,2.53,1.454,0.0,0.0,2.6,1.541,0.0,0.0,2.53,1.5,0.0,0.0,2.53,1.5430000000000001,2.53,1.454,0.0,0.0,2.27,1.436,0.0,0.0,0.0,0.0,2.33,1.535,1,1,1,0.0,353.0,83.0,263.0,0.5057997999999999,0.5057997999999999,0.8655536,50.0,0.5057997999999999,0.0,data/screenshots/224_1_0_1_4_0.5057998_0_1_1_2.138789_0.5057998_0.5057998_0.5057998_263_353_83_0_0_1_0_1_1_1_0_50_1_0_6.png,0.5057997999999999,https://acsdissertation.s3-eu-west-1.amazonaws.com/224_1_0_1_4_0.5057998_0_1_1_2.138789_0.5057998_0.5057998_0.5057998_263_353_83_0_0_1_0_1_1_1_0_50_1_0_6.png,0,6,1,0,1,4,0,"(-4.0, -0.9, -2.0) (0.0, 1.0, 0.0, 0.0)",_,"(-3.2, -0.9, -2.9) (0.0, 1.0, 0.0, 0.3)","(-3.5, -0.9, -2.5) (0.0, -0.7, 0.0, 0.7)","(-4.0, -0.9, -3.0) (0.0, 0.0, 0.0, 1.0)","(-4.5, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)",_,_,_,_,_,"(-4.0, -0.9, -2.5) (0.0, 0.7, 0.0, 0.7)",1,0,0,1,1,2.138789,224,0,1
2648829247,0.0,0.0,1.93,1.34,0.0,0.0,2.0,1.4140000000000001,0.0,0.0,1.93,1.389,0.0,0.0,1.93,1.389,0.0,0.0,1.93,1.389,2.07,1.436,0.0,0.0,1.8,1.327,0.0,0.0,0.0,0.0,1.8,1.327,1,1,1,0.0,221.0,311.0,131.0,0.7316083999999999,0.7316083999999999,50.0,50.0,0.7316083999999999,0.0,data/screenshots/225_1_0_1_4_0.7316084_0_1_1_1.711623_0.7316084_0.7316084_0.7316084_131_221_311_0_0_0_0_1_1_1_0_50_0_0_5.png,0.7316083999999999,https://acsdissertation.s3-eu-west-1.amazonaws.com/225_1_0_1_4_0.7316084_0_1_1_1.711623_0.7316084_0.7316084_0.7316084_131_221_311_0_0_0_0_1_1_1_0_50_0_0_5.png,0,5,0,0,1,4,0,"(-5.5, -0.9, -3.3) (0.0, 1.0, 0.0, 0.0)",_,_,"(-4.8, -0.9, -4.0) (0.0, -0.7, 0.0, 0.7)","(-5.5, -0.9, -4.7) (0.0, 0.0, 0.0, 1.0)","(-6.2, -0.9, -4.0) (0.0, 0.7, 0.0, 0.7)",_,_,_,_,_,"(-5.5, -0.9, -4.0) (0.0, 0.9, 0.0, -0.4)",0,0,0,1,1,1.711623,225,0,1
2648829248,2.4,1.625,0.0,0.0,2.27,1.482,0.0,0.0,2.27,1.482,0.0,0.0,2.27,1.569,0.0,0.0,2.33,1.578,0.0,0.0,0.0,0.0,2.4,1.625,0.0,0.0,2.27,1.569,2.4,1.625,0.0,0.0,0,0,0,69.79419,209.5477,38.95747,317.7942,0.8293287,1.906696,50.0,0.7528636,0.7528636,50.0,data/screenshots/226_0_1_7_0_50_50_1_0_0_0.7528636_0.8293287_1.906696_317.7942_209.5477_38.95747_69.79419_0_0_1_0_0_0_1_0.7528636_0_0_8.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/226_0_1_7_0_50_50_1_0_0_0.7528636_0.8293287_1.906696_317.7942_209.5477_38.95747_69.79419_0_0_1_0_0_0_1_0.7528636_0_0_8.png,1,8,0,1,7,0,0,"(-2.8, -0.9, -2.7) (0.0, 0.8, 0.0, 0.6)",_,_,"(-6.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.1)","(-4.4, -0.9, -4.9) (0.0, 0.9, 0.0, -0.4)","(-5.3, -0.9, -3.9) (0.0, 0.7, 0.0, -0.7)","(-3.9, -0.9, -1.0) (0.0, 1.0, 0.0, 0.3)","(-5.9, -0.9, -4.2) (0.0, 0.6, 0.0, 0.8)",_,_,"(-2.7, -0.9, -4.0) (0.0, 0.8, 0.0, -0.6)","(-3.2, -0.9, -3.4) (0.0, 1.0, 0.0, 0.0)",0,1,0,0,1,0.0,226,1,0
2648829249,2.73,1.7690000000000001,0.0,0.0,2.67,1.7,0.0,0.0,2.8,1.7590000000000001,0.0,0.0,2.67,1.7,0.0,0.0,2.67,1.7,0.0,0.0,0.0,0.0,2.8,1.72,0.0,0.0,2.73,1.692,2.87,1.784,0.0,0.0,0,1,1,323.8765,338.8985,39.79738,71.08237,1.546093,2.8260389999999997,50.0,50.0,0.6908196999999999,50.0,data/screenshots/227_0_1_6_0_50_50_1_0_0_0.6908197_1.546093_2.826039_71.08237_338.8985_39.79738_323.8765_0_1_1_1_0_1_0_50_0_0_7.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/227_0_1_6_0_50_50_1_0_0_0.6908197_1.546093_2.826039_71.08237_338.8985_39.79738_323.8765_0_1_1_1_0_1_0_50_0_0_7.png,0,7,0,0,6,0,0,"(-7.2, -0.9, -0.8) (0.0, 1.0, 0.0, 0.1)",_,_,"(-8.2, -0.9, -1.2) (0.0, 0.9, 0.0, -0.5)","(-8.6, -0.9, -0.5) (0.0, 0.6, 0.0, 0.8)","(-4.4, -0.9, -2.5) (0.0, 0.5, 0.0, 0.8)","(-2.7, -0.9, -2.6) (0.0, 1.0, 0.0, -0.2)","(-4.0, -0.9, -4.7) (0.0, 0.1, 0.0, 1.0)",_,_,_,"(-4.1, -0.9, -1.9) (0.0, 0.9, 0.0, 0.4)",1,1,0,0,1,0.0,227,1,0
2648829250,0.0,0.0,2.4,1.625,0.0,0.0,2.33,1.535,0.0,0.0,2.4,1.625,0.0,0.0,2.33,1.535,0.0,0.0,2.4,1.625,2.13,1.36,0.0,0.0,2.0,1.317,0.0,0.0,0.0,0.0,2.47,1.5,1,0,0,45.60818,112.2661,79.43896,160.0166,1.7450430000000001,2.178729,50.0,5.871325,0.6024963000000001,50.0,data/screenshots/228_1_0_8_0_50_50_1_0_1.313851_0.6024963_1.745043_2.178729_160.0166_112.2661_79.43896_45.60818_0_0_0_0_1_0_2_5.871325_0_0_9.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/228_1_0_8_0_50_50_1_0_1.313851_0.6024963_1.745043_2.178729_160.0166_112.2661_79.43896_45.60818_0_0_0_0_1_0_2_5.871325_0_0_9.png,0,9,0,2,8,0,0,"(-4.9, -0.9, -4.6) (0.0, 0.5, 0.0, 0.9)","(-7.8, -0.9, -1.1) (0.0, 0.4, 0.0, -0.9)",_,"(-8.5, -0.9, -0.6) (0.0, 0.1, 0.0, 1.0)","(-3.0, -0.9, -3.6) (0.0, 0.8, 0.0, 0.6)","(-5.3, -0.9, -4.6) (0.0, 0.0, 0.0, 1.0)","(-7.7, -0.9, -2.1) (0.0, 0.9, 0.0, 0.5)","(-4.4, -0.9, -3.5) (0.0, 0.8, 0.0, 0.6)",_,_,"(-8.1, -0.9, -0.7) (0.0, 0.9, 0.0, 0.5)","(-2.8, -0.9, -4.1) (0.0, 1.0, 0.0, 0.0)",0,0,0,0,1,1.313851,228,0,1
2648829251,0.0,0.0,2.8,1.72,0.0,0.0,2.8,1.72,0.0,0.0,2.8,1.72,0.0,0.0,2.8,1.72,0.0,0.0,2.8,1.72,2.8,1.72,0.0,0.0,2.8,1.72,0.0,0.0,0.0,0.0,2.8,1.72,0,0,0,231.2775,269.7212,10.4115,245.4198,1.8554599999999999,2.4138450000000002,1.153089,50.0,0.7910393,50.0,data/screenshots/229_1_0_8_0_50_50_1_0_0.7127373_0.7910393_1.85546_2.413845_245.4198_269.7212_10.4115_231.2775_0_0_1_0_0_0_0_50_1_2_10.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/229_1_0_8_0_50_50_1_0_0.7127373_0.7910393_1.85546_2.413845_245.4198_269.7212_10.4115_231.2775_0_0_1_0_0_0_0_50_1_2_10.png,0,10,1,0,8,0,2,"(-3.1, -0.9, -4.1) (0.0, 0.9, 0.0, 0.5)",_,"(-3.8, -0.9, -2.3) (0.0, 0.8, 0.0, 0.6)","(-7.5, -0.9, -2.2) (0.0, 0.7, 0.0, -0.7)","(-7.4, -0.9, -0.1) (0.0, 0.5, 0.0, -0.9)","(-3.8, -0.9, -5.1) (0.0, 0.9, 0.0, 0.4)","(-7.1, -0.9, -1.4) (0.0, 0.5, 0.0, -0.8)","(-4.1, -0.9, -0.9) (0.0, 0.4, 0.0, 0.9)","(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7)","(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7)",_,"(-3.2, -0.9, -3.3) (0.0, -0.6, 0.0, 0.8)",0,1,0,0,1,0.7127373,229,0,1
2648829252,0.0,0.0,2.8,1.6,0.0,0.0,2.73,1.611,0.0,0.0,2.67,1.619,0.0,0.0,2.47,1.5859999999999999,0.0,0.0,2.6,1.5830000000000002,2.33,1.535,0.0,0.0,2.33,1.535,0.0,0.0,0.0,0.0,2.33,1.535,0,0,1,352.846,238.0772,1000.0,53.576809999999995,2.1184119999999997,50.0,3.6318980000000005,50.0,1.342382,50.0,data/screenshots/230_1_0_2_0_50_50_1_0_2.236568_1.342382_2.118412_50_53.57681_238.0772_1000_352.846_0_0_0_1_0_0_0_50_1_0_4.png,50.0,https://acsdissertation.s3-eu-west-1.amazonaws.com/230_1_0_2_0_50_50_1_0_2.236568_1.342382_2.118412_50_53.57681_238.0772_1000_352.846_0_0_0_1_0_0_0_50_1_0_4.png,0,4,1,0,2,0,0,"(-4.2, -0.9, -3.7) (0.0, 0.6, 0.0, 0.8)",_,"(-7.9, -0.9, -1.0) (0.0, 0.8, 0.0, -0.6)","(-4.4, -0.9, -0.3) (0.0, 1.0, 0.0, 0.0)",_,_,_,_,_,_,_,"(-4.3, -0.9, -1.6) (0.0, -0.5, 0.0, 0.9)",0,0,0,0,1,2.236568,230,0,1
